order_id,order_date,customer_name,customer_email,customer_phone,customer_address,product_name,product_category,sales_channel,supplier,units_sold,revenue,inventory_on_hand,shipping_status,delivery_days,return_flag,return_reason
ORD-100581,2026-03-22,Michael Schmitt,heathergillespie@example.org,415.456.3262x73094,"4486 Jose Fall Suite 756, Shannonmouth, VI 36402",Laptop Stand,Accessories,Phone Order,Evergreen Wholesale,6,229.23,69,Delivered,4,False,No return
ORD-100582,2026-05-01,Veronica Johnson,joshua51@example.com,528-929-0724,"7558 Peggy Forges Suite 893, Cruzville, IN 18475",Wireless Mouse,Accessories,Phone Order,Northstar Supply,7,238.03,44,Delivered,4,False,No return
ORD-100583,2026-04-29,Debra Mccullough,aaron14@example.com,+1-284-412-9323,"1917 Joe Ranch Suite 915, Laceychester, HI 55797",Thermal Label Roll,Packaging,Phone Order,BlueRiver Fulfillment,1,18.38,65,Delivered,9,False,No return
ORD-100584,2026-03-04,Kelsey Allison,curryrebecca@example.com,+1-439-845-5357,"95473 Mcdonald Creek, Michaeltown, AK 92897",Laptop Stand,Accessories,Shopify,Cascade Imports,3,115.6,40,Delivered,6,False,No return
ORD-100585,2026-04-22,Maurice West,mooreshawn@example.org,(703)701-8811x8628,"1238 Sean Mill, West Pam, PR 38057",Desk Lamp,Office,Amazon Marketplace,BlueRiver Fulfillment,6,267.88,20,Delivered,5,False,No return
ORD-100586,2026-03-26,Robert Jones,simmonsjo@example.net,864-517-3199x946,"12129 Patricia Lane Apt. 177, West Wendy, AL 92816",Smart Scale,Warehouse,Amazon Marketplace,Northstar Supply,7,955.79,63,Delivered,7,False,No return
ORD-100587,2026-03-19,Michelle Ellis DVM,leemichele@example.net,+1-836-487-3740,"1068 Becker Walks, Lake Justinfort, MA 49346",Reusable Mailer,Packaging,Wholesale Portal,Metro Packaging,5,92.8,49,Delivered,3,False,No return
ORD-100588,2026-04-11,Jamie Zamora,mitchellmary@example.net,953.895.6173x0150,"1482 Williams Curve, North Brandiburgh, ID 29342",Mechanical Keyboard,Accessories,Phone Order,Northstar Supply,3,88.32,53,Delivered,4,False,No return
ORD-100589,2026-04-26,Stephanie Henry,terrijohnston@example.org,537.627.0125x789,"501 Nunez Views, Stevensborough, OH 75157",Laptop Stand,Accessories,Wholesale Portal,BlueRiver Fulfillment,7,266.14,7,Delayed,12,False,No return
ORD-100590,2026-04-04,Gregory Johns,cooperkatherine@example.net,+1-385-238-6983x399,"35752 Berry Dam Suite 510, Bakershire, MP 52288",Wireless Mouse,Accessories,Phone Order,Cascade Imports,3,112.32,82,Delivered,9,False,No return
ORD-100591,2026-03-28,Victoria Medina,fsimpson@example.com,3912001486,"706 Ramirez Drive, New Susan, GA 74556",Smart Scale,Warehouse,Phone Order,BlueRiver Fulfillment,2,266.43,64,Delivered,2,False,No return
ORD-100592,2026-04-23,Laura Cardenas,xhutchinson@example.org,651-446-7718x44540,"175 Rose Neck Suite 473, North Oscar, HI 58348",Mechanical Keyboard,Accessories,Phone Order,Evergreen Wholesale,1,33.85,5,Delivered,3,False,No return
ORD-100593,2026-05-03,Tanya Mullins,beckerallison@example.net,(324)769-1924,"3815 Kyle Loaf Apt. 778, Morrisontown, DE 64682",Desk Lamp,Office,Amazon Marketplace,BlueRiver Fulfillment,7,320.68,46,Delivered,2,False,No return
ORD-100594,2026-04-20,Cynthia Macdonald,jasonwebb@example.net,5599825089,"USNS Schmidt, FPO AE 72402",Reusable Mailer,Packaging,Shopify,BlueRiver Fulfillment,2,34.77,6,Delivered,5,False,No return
ORD-100595,2026-04-23,Tammy Lyons,tammy88@example.org,406-285-6123,"4379 Campbell Cove Apt. 676, South Charles, NV 71048",Mechanical Keyboard,Accessories,Amazon Marketplace,Evergreen Wholesale,4,150.16,7,Delivered,2,False,No return
ORD-100596,2026-03-14,Thomas Garner,jamiehernandez@example.net,(654)535-8010,"98885 Daniel Run Apt. 072, West Nicholas, HI 85158",Thermal Label Roll,Packaging,Amazon Marketplace,BlueRiver Fulfillment,5,95.05,0,Delivered,3,False,No return
ORD-100597,2026-04-04,Randall Ramos,karen65@example.com,333.700.4652,"423 Rhodes Meadow, Susanton, NJ 09541",Thermal Label Roll,Packaging,Shopify,Northstar Supply,2,28.53,22,Delivered,4,False,No return
ORD-100598,2026-04-28,Jon Green,brianna26@example.net,(684)930-7876,"9833 Crawford Isle Apt. 771, Juliaside, MP 98088",Barcode Scanner,Warehouse,Amazon Marketplace,Northstar Supply,5,684.53,28,Delivered,3,True,Late delivery
ORD-100599,2026-04-22,Jeremy Atkins,katherine95@example.org,(201)754-9145x2725,"639 Beth Center, New Lindsay, MO 91109",USB-C Hub,Accessories,Amazon Marketplace,Evergreen Wholesale,5,175.99,52,Delivered,5,False,No return
ORD-100600,2026-03-20,Jacqueline Carlson,james73@example.net,(471)934-2473,"Unit 9591 Box 8269, DPO AE 33304",Reusable Mailer,Packaging,Wholesale Portal,Northstar Supply,6,104.1,52,Delivered,1,True,Late delivery
ORD-100601,2026-04-29,Joseph Allen,hermankathleen@example.net,+1-337-836-1328x41607,"664 Carlson Square, East Sherylstad, NV 81588",Wireless Mouse,Accessories,Shopify,Northstar Supply,4,122.65,22,Delivered,2,True,Late delivery
ORD-100602,2026-03-28,Danielle Carson,spearschristopher@example.com,5288894280,"USNS Smith, FPO AA 05679",USB-C Hub,Accessories,Wholesale Portal,BlueRiver Fulfillment,5,164.67,72,Delivered,1,False,No return
ORD-100603,2026-03-27,Seth Smith,katherine53@example.org,675.749.3694x209,"5153 Daniel Plaza, East Gloriahaven, PA 86842",Barcode Scanner,Warehouse,Phone Order,Cascade Imports,5,673.93,60,Delivered,2,False,No return
ORD-100604,2026-04-28,Cody Castro,morrowperry@example.org,+1-830-732-0274,"PSC 5996, Box 4923, APO AA 36758",Wireless Mouse,Accessories,Amazon Marketplace,Cascade Imports,7,235.25,83,Delivered,3,False,No return
ORD-100605,2026-03-24,Cheryl Ferrell,wsmith@example.net,(284)360-4691x78470,"598 Patricia Locks, South Amyberg, AZ 36232",Desk Lamp,Office,Shopify,BlueRiver Fulfillment,1,46.14,97,Delivered,6,False,No return
ORD-100606,2026-05-04,Robert Boone,michelle47@example.com,001-959-508-1109x6884,"5602 Desiree Circles Suite 103, Lake Kaitlyn, WV 33746",Mechanical Keyboard,Accessories,Amazon Marketplace,Northstar Supply,7,251.85,6,Delivered,7,False,No return
ORD-100607,2026-03-24,Renee Padilla,stephen92@example.net,(778)387-6691x195,"59580 Emily Pine Apt. 130, Kaylaville, PA 41508",Laptop Stand,Accessories,Phone Order,Northstar Supply,1,36.92,21,Delayed,8,False,No return
ORD-100608,2026-04-27,Steven Freeman,myates@example.org,853-540-7490,"46485 Joshua Circle Suite 175, Rothfurt, NY 24181",Wireless Mouse,Accessories,Shopify,Cascade Imports,5,164.92,51,Delivered,2,False,No return
ORD-100609,2026-03-08,John Anderson,cherylcantrell@example.net,001-289-562-9811x742,"014 Anderson Junction, Johnsonton, CO 61188",Wireless Mouse,Accessories,Amazon Marketplace,BlueRiver Fulfillment,2,70.83,59,Delivered,4,False,No return
ORD-100610,2026-03-04,Martha Howard,lewiscasey@example.com,(212)947-9687x94252,"4669 Anthony Crossing, Julieside, PR 80103",Reusable Mailer,Packaging,Phone Order,BlueRiver Fulfillment,7,129.33,110,Delivered,5,False,No return
ORD-100611,2026-04-08,Daniel Mullins,darrenhoward@example.com,548-597-1100x171,"05813 Kirk Harbors, Amandaport, NV 11898",USB-C Hub,Accessories,Wholesale Portal,Northstar Supply,2,67.88,65,Delayed,10,False,No return
ORD-100612,2026-03-03,Chelsea Myers,tbennett@example.com,+1-282-440-0671x6472,"97678 Williams Pike Apt. 519, Port Steventon, UT 64608",Wireless Mouse,Accessories,Amazon Marketplace,BlueRiver Fulfillment,6,212.37,24,Delivered,5,False,No return
ORD-100613,2026-03-20,Tiffany Frederick,lucasdavis@example.com,001-542-520-4471x473,"89679 Timothy Ville, Wilsonfurt, OH 16498",Thermal Label Roll,Packaging,Phone Order,BlueRiver Fulfillment,1,18.4,29,Delivered,5,False,No return
ORD-100614,2026-04-07,Carla Griffin,susan47@example.com,(201)762-3933,"84640 Mckay Fields Suite 309, East Michael, WA 67247",USB-C Hub,Accessories,Amazon Marketplace,BlueRiver Fulfillment,7,234.75,12,Delivered,1,False,No return
ORD-100615,2026-03-09,Benjamin Hernandez,torresjennifer@example.net,237.523.7192x074,"USNS Dunn, FPO AA 48018",Smart Scale,Warehouse,Wholesale Portal,Northstar Supply,3,378.39,25,Delayed,7,False,No return
ORD-100616,2026-03-11,Kelly Rice,hsingleton@example.com,001-800-849-6062x053,"9150 Charles Skyway Suite 349, Rivaston, WV 25116",Packing Tape,Packaging,Phone Order,Metro Packaging,3,59.95,45,Delivered,5,False,No return
ORD-100617,2026-03-12,Michael Jackson,craiglyons@example.org,(308)262-4992,"40995 Macdonald Route Apt. 858, Keithview, NH 62675",USB-C Hub,Accessories,Wholesale Portal,Northstar Supply,3,104.1,59,Delayed,9,False,No return
ORD-100618,2026-05-03,Karen Lewis,cmontgomery@example.net,(724)580-4668x3244,"02578 Atkinson Canyon, Markborough, FM 20118",Thermal Label Roll,Packaging,Phone Order,Metro Packaging,7,126.16,50,Delivered,1,False,No return
ORD-100619,2026-04-28,Michele Gilbert,natashaspencer@example.org,8184294348,"903 Kendra Stravenue Suite 801, North Brittneyburgh, VI 56101",Desk Lamp,Office,Shopify,Northstar Supply,4,176.85,22,Delayed,12,False,No return
ORD-100620,2026-04-18,Aaron Lindsey,istewart@example.org,(262)779-1914,"3268 Christopher Route, Maxborough, AZ 68218",Packing Tape,Packaging,Wholesale Portal,BlueRiver Fulfillment,2,35.84,42,Delivered,3,False,No return
ORD-100621,2026-04-24,Lisa Burns,tonya38@example.com,001-689-624-3939,"465 King Corner Apt. 781, East Terryhaven, NH 49751",Packing Tape,Packaging,Phone Order,Northstar Supply,3,57.82,44,Delivered,6,False,No return
ORD-100622,2026-04-05,Patrick Klein,ctorres@example.net,7837626629,"1322 Johnson Key Suite 545, New Leslieport, AZ 27122",Smart Scale,Warehouse,Phone Order,Northstar Supply,1,115.44,25,Delivered,5,False,No return
ORD-100623,2026-05-07,Melissa Galvan,thomasalicia@example.org,001-747-639-4565x398,"10705 Michelle Mountains, East John, MD 67913",Reusable Mailer,Packaging,Amazon Marketplace,BlueRiver Fulfillment,4,81.95,0,Delivered,3,False,No return
ORD-100624,2026-04-08,Ashlee Long,ashleystanley@example.org,001-950-751-9646,"071 Raymond Plains Suite 482, Port Stacey, IA 76387",Desk Lamp,Office,Wholesale Portal,Northstar Supply,3,148.86,51,Delivered,5,False,No return
ORD-100625,2026-03-20,Rachel Morgan,alejandraoneal@example.com,8453362564,"694 Olson Unions, Maddoxfurt, MS 14069",Reusable Mailer,Packaging,Shopify,BlueRiver Fulfillment,2,38.18,67,Delivered,6,False,No return
ORD-100626,2026-04-02,Johnny Vargas,kevinsimmons@example.net,593.587.1460x219,"37879 West Views Suite 329, Matthewsborough, MS 30778",Laptop Stand,Accessories,Amazon Marketplace,Evergreen Wholesale,1,39.23,37,Delivered,5,False,No return
ORD-100627,2026-04-22,Felicia Brandt,andrewwolf@example.com,001-454-864-9760x168,"USNV Huang, FPO AE 23570",Desk Lamp,Office,Shopify,Metro Packaging,4,199.2,65,Delivered,4,False,No return
ORD-100628,2026-03-03,Robert Johnson,norr@example.com,559.579.8407x77173,"45017 Barbara Park Apt. 110, Mendezburgh, AS 33226",Packing Tape,Packaging,Phone Order,Cascade Imports,3,51.36,80,Delivered,4,True,Damaged item
ORD-100629,2026-03-02,Matthew Gonzalez,pgonzales@example.net,261-220-7083,"0517 Michael Oval Suite 707, West Courtney, MT 52799",Barcode Scanner,Warehouse,Phone Order,BlueRiver Fulfillment,3,360.1,89,Delivered,3,False,No return
ORD-100630,2026-04-08,Barbara Barton,morgancarson@example.net,218-318-8371,"28212 Gordon Shores, North Jesuschester, NE 22869",Smart Scale,Warehouse,Phone Order,Evergreen Wholesale,7,999.02,0,Delivered,3,False,No return
ORD-100631,2026-03-09,Erica Hamilton,brittany90@example.org,+1-352-866-2813x2297,"PSC 7505, Box 3253, APO AE 98807",Wireless Mouse,Accessories,Amazon Marketplace,Cascade Imports,3,114.14,35,Delivered,3,False,No return
ORD-100632,2026-03-06,Morgan Gonzalez,spencernatalie@example.org,3126655831,"607 Andrea Ranch, East Henryview, PR 08537",Thermal Label Roll,Packaging,Amazon Marketplace,Evergreen Wholesale,7,123.56,58,Delivered,6,False,No return
ORD-100633,2026-03-24,Steven Wolfe,carmen41@example.org,+1-305-742-5829,"753 Chelsea Cove Suite 798, Port Amy, MP 05204",Reusable Mailer,Packaging,Amazon Marketplace,Northstar Supply,6,108.65,71,Delivered,3,False,No return
ORD-100634,2026-04-23,Rodney Robinson,erikalove@example.com,(950)755-0914,"51161 Michael Mews, Port Stephanie, DE 58712",Packing Tape,Packaging,Phone Order,Northstar Supply,6,100.7,60,Delayed,10,False,No return
ORD-100635,2026-05-03,Joann King,vstanton@example.com,595-566-5133x0273,"4932 Judith Circle Apt. 283, Nicholasside, PW 20507",USB-C Hub,Accessories,Shopify,BlueRiver Fulfillment,4,147.67,64,Delivered,3,False,No return
ORD-100636,2026-05-06,Michelle Mcintyre,dawnowens@example.com,5026167081,"4509 Denise Camp, Mcphersonfurt, SC 94639",Desk Lamp,Office,Shopify,Evergreen Wholesale,5,219.52,95,Delivered,3,False,No return
ORD-100637,2026-04-22,Bethany Johnson,graylauren@example.com,001-303-386-4497,"911 Brandon Ridge, West Gregoryview, HI 03969",USB-C Hub,Accessories,Wholesale Portal,BlueRiver Fulfillment,6,220.5,42,Delivered,1,False,No return
ORD-100638,2026-03-17,Lauren Roberts,zgibson@example.org,(557)528-5372,"075 Smith Parks, Gonzalezland, TN 49761",Thermal Label Roll,Packaging,Phone Order,Cascade Imports,7,116.62,35,Delivered,4,False,No return
ORD-100639,2026-04-27,Lauren Torres,ataylor@example.net,646.575.9486,"PSC 3683, Box 2824, APO AA 40248",Reusable Mailer,Packaging,Wholesale Portal,Cascade Imports,1,21.78,82,Delivered,6,False,No return
ORD-100640,2026-04-04,Matthew Mitchell,collinserika@example.net,2453739648,"48402 John Alley Suite 514, New Michelleborough, KS 93405",Laptop Stand,Accessories,Wholesale Portal,BlueRiver Fulfillment,7,252.41,87,Delivered,6,False,No return
ORD-100641,2026-05-03,Nicole Wagner,seansolis@example.org,255-862-2629,"9106 Krueger Junctions Apt. 390, East Jessica, KS 95954",Mechanical Keyboard,Accessories,Shopify,Evergreen Wholesale,5,171.53,16,Delayed,9,False,No return
ORD-100642,2026-03-25,Sierra Armstrong,miranda31@example.net,848.865.5693x35114,"99782 Jenkins Prairie Apt. 796, Hughestown, KS 02911",Laptop Stand,Accessories,Wholesale Portal,BlueRiver Fulfillment,3,112.22,60,Delayed,13,False,No return
ORD-100643,2026-04-11,Susan Fernandez,watsonmatthew@example.com,551-909-4943x714,"288 Montgomery Dam, Lake Jefferychester, NC 84625",Laptop Stand,Accessories,Shopify,Northstar Supply,4,145.65,54,Delayed,8,False,No return
ORD-100644,2026-03-13,Tyler Wiley,rodriguezjeffrey@example.com,+1-743-321-7626x24634,"897 Pacheco Field Apt. 620, New Victor, MN 75391",Packing Tape,Packaging,Phone Order,Northstar Supply,4,67.66,79,Delivered,6,False,No return
ORD-100645,2026-03-27,Linda Wagner,daniel61@example.com,+1-755-483-3616,"411 Manuel Landing, Port Kimberlyside, SD 26042",Packing Tape,Packaging,Shopify,Metro Packaging,2,40.36,53,Delivered,3,False,No return
ORD-100646,2026-03-21,Justin Castaneda,campbellandrew@example.com,767.865.6285,"3051 Merritt Trafficway Suite 689, Annaside, MI 20946",Laptop Stand,Accessories,Wholesale Portal,BlueRiver Fulfillment,7,260.95,80,Delayed,9,False,No return
ORD-100647,2026-05-04,Jeffrey Foster,lisa48@example.com,2815802191,"082 Jeffrey Rue Apt. 189, Bowmanburgh, NV 71076",Barcode Scanner,Warehouse,Amazon Marketplace,Northstar Supply,6,861.85,98,Delivered,2,False,No return
ORD-100648,2026-03-13,Nicholas Grant,wlewis@example.org,001-723-584-2679,"2085 Owen Mountain, Ballardshire, AK 69951",Packing Tape,Packaging,Wholesale Portal,BlueRiver Fulfillment,3,57.21,24,Delayed,5,False,No return
ORD-100649,2026-05-03,Laurie Beltran,daniellesmith@example.net,+1-664-956-3069x8250,"453 Gonzales Fall, Rachaelmouth, RI 15649",USB-C Hub,Accessories,Amazon Marketplace,Cascade Imports,7,254.58,70,Delivered,1,False,No return
